car_name,price,link,image,seller,place_of_sale,upload_time,view
"Hyundai Accent mới nhất 2015, khuyến mãi đặc biệt, hotline: 0936.007.005",541 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2443114/Hyundai-Accent-moi-nhat-2015-khuyen-mai-dac-biet-hotline-0936-007-005.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/07/13/948134/14367546962606305291.jpg,dathuynh087,Đà Nẵng,07:52 | 25.02.16,146
Xe Hyundai Tucson 2016 Hoàn Toàn Mới,925 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2489749/Xe-Hyundai-Tucson-2016-Hoan-Toan-Moi.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/08/24/948134/14404049329581192308.jpg,dathuynh087,Đà Nẵng,07:52 | 25.02.16,212
"Hyundai i20 Active 2015 Đà Nẵng, xe nhập khẩu. Hyundai Đà Nẵng",616 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2529573/Hyundai-i20-Active-2015-Da-Nang-xe-nhap-khau-Hyundai-Da-Nang.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/10/01/948134/14436710067761648862.jpg,dathuynh087,Đà Nẵng,07:52 | 25.02.16,293
"Xe Hyundai Grand i10 2015 Đà Nẵng. Xe Nhập khẩu, Giảm tiền mặt và...",380 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2526986/Xe-Hyundai-Grand-i10-2015-Da-Nang-Xe-Nhap-khau-Giam-tien-mat-va-tang-phu-kien-Hyundai-Da-Nang-Mr-Dat.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/10/01/948134/14436658828824616980.jpg,dathuynh087,Đà Nẵng,07:52 | 25.02.16,435
"Hyundai Tucson 2014, Ô Tô Hyundai Đà Nẵng, Miền Trung, Quảng Ngãi.",870 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p1399267/Hyundai-Tucson-2014-O-To-Hyundai-Da-Nang-Mien-Trung-Quang-Ngai.html,//enbaccdn.com/be15a622/zoom/670_500/up_new/2014/01/23/item/430861/20140123101330.jpg,rucoshop,Đà Nẵng,15:44 | 15.02.16,1.269
Hyundai Santafe Ô Tô Đà Nẵng,387 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p1998366/Hyundai-Santafe-O-To-Da-Nang.html,//enbaccdn.com/1890641b/zoom/670_500/up_new/2014/04/16/item/851048/139761938038978857.jpg,otodanang,Đà Nẵng,09:40 | 29.01.16,564
"Hyundai Avante,Ô Tô Đà Nẵng",387 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p1998243/Hyundai-Avante-O-To-Da-Nang.html,//enbaccdn.com/bbfccb27/zoom/670_500/up_new/2014/04/16/item/851048/20140416101617.jpg,otodanang,Đà Nẵng,09:40 | 29.01.16,479
Hyundai Elantra 2014,649 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2001428/Hyundai-Elantra-2014.html,//enbaccdn.com/5f0fe13f/zoom/670_500/up_new/2014/04/19/item/851048/20140419083118.jpg,otodanang,Đà Nẵng,09:40 | 29.01.16,385
"Hyundai Avante,Hyundai Accent,Hyundai Đà Nẵng,Ô Tô Đà Nẵng",387 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2000525/Hyundai-Avante-Hyundai-Accent-Hyundai-Da-Nang-O-To-Da-Nang.html,//enbaccdn.com/30403442/zoom/670_500/up_new/2014/04/20/item/851048/20140420160353.png,otodanang,Đà Nẵng,09:40 | 29.01.16,900
Bán xe ô tô Nissan Sunny Đà Nẵng giá xe tốt nhất,490 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2604128/Ban-xe-o-to-Nissan-Sunny-Da-Nang-gia-xe-tot-nhat.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/11/19/957434/14479024428429354482.jpg,salonnissandanang,Đà Nẵng,09:59 | 25.01.16,109
Bán xe ô tô Nissan Teana Đà Nẵng giá xe tốt nhất,1 Tỷ 350 Tr,https://oto.enbac.com/Da-Nang/Xe-hoi/p2634574/Ban-xe-o-to-Nissan-Teana-Da-Nang-gia-xe-tot-nhat.html,//static2.enbaccdn.com/zoom/670_500/ebx/2016/01/22/957434/1453430814347986891.jpg,salonnissandanang,Đà Nẵng,09:58 | 25.01.16,120
Ô tô Nissan Teana Đà Nẵng giá xe tốt nhất,1 Tỷ 350 Tr,https://oto.enbac.com/Da-Nang/Xe-hoi/p2574832/O-to-Nissan-Teana-Da-Nang-gia-xe-tot-nhat.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/11/19/957434/14479053407943435456.jpg,salonnissandanang,Đà Nẵng,10:47 | 22.01.16,82
Hyundai Grand i10,387 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2000146/Hyundai-Grand-i10.html,//enbaccdn.com/576b31bc/zoom/670_500/up_new/2014/04/17/item/851048/20140417161710.jpg,otodanang,Đà Nẵng,11:00 | 27.12.15,872
Bán xe ô tô Nissan Juke Đà Nẵng giá xe tốt nhất,1 Tỷ 060 Tr,https://oto.enbac.com/Da-Nang/Xe-hoi/p2604180/Ban-xe-o-to-Nissan-Juke-Da-Nang-gia-xe-tot-nhat.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/12/21/957434/14506913051992879536.jpg,salonnissandanang,Đà Nẵng,16:56 | 21.12.15,113
Bán xe ô tô Nissan Sunny AT Đà Nẵng giá xe tốt nhất,545 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2494332/Ban-xe-o-to-Nissan-Sunny-AT-Da-Nang-gia-xe-tot-nhat.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/08/28/957434/14407508243822810227.jpg,salonnissandanang,Đà Nẵng,16:26 | 21.12.15,153
Volkswagen Polo Hatchback 2015,767 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2589400/Volkswagen-Polo-Hatchback-2015.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/12/04/980003/14492284418539135445.jpg,lethanhtuanqt,Đà Nẵng,18:31 | 04.12.15,86
"Bán xe Hyundai Tucson Đà Nẵng, Hyundai Đà Nẵng, hotline 0914.872.727",908 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2416142/Ban-xe-Hyundai-Tucson-Da-Nang-Hyundai-Da-Nang-hotline-0914-872-727.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/08/24/614813/144036886529911722.jpg,banxehyundai,Đà Nẵng,04:12 | 25.11.15,439
"Hyundai Accent 2015 Đà Nẵng, Đại Lý Hyundai Đà Nẵng, Hotline 0914.872.727, Liên hệ...",542 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2082344/Hyundai-Accent-2015-Da-Nang-Dai-Ly-Hyundai-Da-Nang-Hotline-0914-872-727-Lien-he-de-biet-chuong-trinh-Khuyen-mai.html,//static2.enbaccdn.com/zoom/670_500/ebx/2014/11/11/614813/14156899836062245281.jpg,banxehyundai,Đà Nẵng,04:12 | 25.11.15,661
"Bán Hyundai Santafe Đà Nẵng, Hotline 0914.872.727. Hyundai Đà Nẵng khuyến mãi lớn trong...",999 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2181908/Ban-Hyundai-Santafe-Da-Nang-Hotline-0914-872-727-Hyundai-Da-Nang-khuyen-mai-lon-trong-thang.html,//static2.enbaccdn.com/zoom/670_500/ebx/2014/12/04/614813/14176853152012208314.jpg,banxehyundai,Đà Nẵng,13:23 | 24.11.15,551
"Bán Hyundai Creta Đà Nẵng, Hotline 0914.872.727, Đại Lý Hyundai Đà Nẵng, Chương trình...",786 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2536024/Ban-Hyundai-Creta-Da-Nang-Hotline-0914-872-727-Dai-Ly-Hyundai-Da-Nang-Chuong-trinh-khuyen-mai-lon.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/10/10/614813/14444289364228829.jpg,banxehyundai,Đà Nẵng,13:23 | 24.11.15,228
"Bán xe Hyundai i20 Active Đà Nẵng, Đại Lý Hyundai Đà Nẵng, Hotline 0914.872.727...",608 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2259941/Ban-xe-Hyundai-i20-Active-Da-Nang-Dai-Ly-Hyundai-Da-Nang-Hotline-0914-872-727-khuyen-mai-lon-trong-thang.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/07/31/614813/14383076031514376758.jpg,banxehyundai,Đà Nẵng,11:12 | 24.11.15,493
"Hyundai Grand i0 Đà Nẵng, Hotline 0914.872.727, luôn có chương trình huyến mãi lớn,...",380 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p1814102/Hyundai-Grand-i0-Da-Nang-Hotline-0914-872-727-luon-co-chuong-trinh-huyen-mai-lon-Dai-Ly-Hyundai-Da-Nang.html,//enbaccdn.com/ec1d492d/zoom/670_500/up_new/2013/10/16/item/614813/20131016145817.jpg,banxehyundai,Đà Nẵng,09:51 | 24.11.15,934
"Hyundai Santa Fe dac biet Đà Nẵng. Hyundai Da Nang, Hotline 0914.872.727, Giảm giá...",1 Tỷ 227 Tr,https://oto.enbac.com/Da-Nang/Xe-hoi/p1924843/Hyundai-Santa-Fe-dac-biet-Da-Nang-Hyundai-Da-Nang-Hotline-0914-872-727-Giam-gia-tien-mat-va-phu-kien.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/06/26/614813/1435281430824794599.jpg,banxehyundai,Đà Nẵng,09:51 | 24.11.15,457
"Hyundai Elantra 1.8 1.6 Đà Nẵng, Hotline 0914.872.727, khuyến mãi lớn trong tháng, Đại...",704 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p1743716/Hyundai-Elantra-1-8-1-6-Da-Nang-Hotline-0914-872-727-khuyen-mai-lon-trong-thang-Dai-Ly-Hyundai-Da-Nang.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/03/13/614813/14262329521101139128.jpg,banxehyundai,Đà Nẵng,05:53 | 24.11.15,715
"Hyundai Avante Đà Nẵng, Hyundai Đà Nẵng khuyến mãi lớn, Hotline 0914.872.727",555 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p1745907/Hyundai-Avante-Da-Nang-Hyundai-Da-Nang-khuyen-mai-lon-Hotline-0914-872-727.html,//enbaccdn.com/6c672e77/zoom/670_500/up_new/2013/08/20/item/614813/20130820165808.jpg,banxehyundai,Đà Nẵng,05:53 | 24.11.15,726
"Giá chính hãng Honda City 2015, Honda Civic 2015 khuyến mãi lớn. Giao xe...",780 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2194581/Gia-chinh-hang-Honda-City-2015-Honda-Civic-2015-khuyen-mai-lon-Giao-xe-ngay.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/07/17/465010/143710458039539922.jpg,quangan,Đà Nẵng,09:24 | 23.11.15,362
Bán Honda City 2015 phiên bản hoàn toàn mới,552 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2078669/Ban-Honda-City-2015-phien-ban-hoan-toan-moi.html,//enbaccdn.com/9f2e8b13/zoom/670_500/up_new/2014/10/01/item/585452/20141001090552.jpg,ms_diemle,Đà Nẵng,11:33 | 11.11.15,496
"Hyundai Santafe 2015, 7 chỗ đẳng cấp",1 Tỷ 070 Tr,https://oto.enbac.com/Da-Nang/Xe-hoi/p2500593/Hyundai-Santafe-2015-7-cho-dang-cap.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/09/04/948794/144135947860824194.jpg,hyundaisonghan_son,Đà Nẵng,07:49 | 15.10.15,121
"Mercedes Benz C250 Exclusive 2017 ,Bán xe mercedes benz c250 tại Đà Nẵng",1 Tỷ 679 Tr,https://oto.enbac.com/Da-Nang/Xe-hoi/p2449697/Mercedes-Benz-C250-Exclusive-2017-Ban-xe-mercedes-benz-c250-tai-Da-Nang.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/07/18/424136/14372064801767792517.jpg,nhatvupcn,Đà Nẵng,10:34 | 14.10.15,1.006
"Giá xe Mercedes benz,Mua xe Mercedes tai Đà Nẵng",1 Tỷ 479 Tr,https://oto.enbac.com/Da-Nang/Xe-hoi/p2495503/Gia-xe-Mercedes-benz-Mua-xe-Mercedes-tai-Da-Nang.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/08/30/424136/14408687524675296941.jpg,nhatvupcn,Đà Nẵng,10:34 | 14.10.15,1.987
Mercedes S400L,3 Tỷ 629 Tr,https://oto.enbac.com/Da-Nang/Xe-hoi/p2436981/Mercedes-S400L.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/07/07/949751/14362416812566514909.jpg,trantientri,Đà Nẵng,11:11 | 07.10.15,73
Mercedes C200,1 Tỷ 429 Tr,https://oto.enbac.com/Da-Nang/Xe-hoi/p2437032/Mercedes-C200.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/07/07/949751/143624276250724463.jpg,trantientri,Đà Nẵng,11:11 | 07.10.15,69
Mercedes E200 2015,1 Tỷ 939 Tr,https://oto.enbac.com/Da-Nang/Xe-hoi/p2436834/Mercedes-E200-2015.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/07/07/949751/14362385622945618879.jpg,trantientri,Đà Nẵng,11:11 | 07.10.15,73
"Hyundai Avante ,Hyundai miền trung, hỗ trợ tiền mặt và gói phụ kiện trị...",575 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2421131/Hyundai-Avante-Hyundai-mien-trung-ho-tro-tien-mat-va-goi-phu-kien-tri-gia-1-5-trieu.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/06/22/946314/14349368807408247969.jpg,hyundaimientrung,Đà Nẵng,17:25 | 28.09.15,195
Hyundai grand i10 giá mềm,405 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2436478/Hyundai-grand-i10-gia-mem.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/07/06/948794/1436185411840238027.jpg,hyundaisonghan_son,Đà Nẵng,07:21 | 28.09.15,121
"Honda Đà Nẵng khuyến mãi lớn cho CRV 2015, Civic 2015, City 2015, Accord...",700 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p1338730/Honda-Da-Nang-khuyen-mai-lon-cho-CRV-2015-Civic-2015-City-2015-Accord-2015.html,//static2.enbaccdn.com/zoom/670_500/ebx/2014/12/04/585452/1417663065880430336.jpg,ms_diemle,Đà Nẵng,08:24 | 22.09.15,5.610
"Hyundai elantra,Hyundai miền trung,Hyundai Đà Nẵng,Khuyến mãi lớn hỗ trợ tiền mặt 30 triệu...",619 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2421631/Hyundai-elantra-Hyundai-mien-trung-Hyundai-Da-Nang-Khuyen-mai-lon-ho-tro-tien-mat-30-trieu-dong-va-goi-phu-kien1-5-trieu.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/06/22/946314/14349563685068771839.jpg,hyundaimientrung,Đà Nẵng,13:43 | 19.09.15,166
"Hyundai accent blue 2015,Hyundai miền trung,Hyundai Đà Nẵng,Giá tốt nhất miền trung",599 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2421590/Hyundai-accent-blue-2015-Hyundai-mien-trung-Hyundai-Da-Nang-Gia-tot-nhat-mien-trung.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/06/22/946314/14349551137435543285.jpg,hyundaimientrung,Đà Nẵng,13:43 | 19.09.15,189
"Hyundai grand i10,Hyundai Đà Nẵng",395 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2421572/Hyundai-grand-i10-Hyundai-Da-Nang.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/06/22/946314/14349537962797333142.png,hyundaimientrung,Đà Nẵng,13:43 | 19.09.15,154
"Hyundai Grand i10 2015, bản full option, giá tốt nhất Hyundai",412 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p1942512/Hyundai-Grand-i10-2015-ban-full-option-gia-tot-nhat-Hyundai.html,//enbaccdn.com/62382822/zoom/670_500/up_new/2014/02/19/item/276360/20140219155922.jpg,lamhoc123,Đà Nẵng,10:13 | 15.09.15,177
Toyota Camry 2.4,455 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2508901/Toyota-Camry-2-4.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/09/13/962714/14421496591696333405.jpg,trungdnvn75,Đà Nẵng,20:09 | 13.09.15,129
"Hyundai Sonata Đà Nẵng, Hyundai Đà Nẵng khuyến mãi lớn, Hotline 0914.872.727",999 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p1790721/Hyundai-Sonata-Da-Nang-Hyundai-Da-Nang-khuyen-mai-lon-Hotline-0914-872-727.html,//enbaccdn.com/d2c278d6/zoom/670_500/up_new/2014/10/15/item/614813/20141015083155.jpg,banxehyundai,Đà Nẵng,11:34 | 13.09.15,682
Hyundai I10 Da Nang Hyundai I10 Đà Nẵng,425.5 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p1409529/Hyundai-I10-Da-Nang-Hyundai-I10-Da-Nang.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/11/23/655999/1448238667582886659.jpg,nnvuong106,Đà Nẵng,09:06 | 08.09.15,1.592
Hyundai Tucson Đà Nẵng Hyundai Tucson Da Nang,875 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p1409505/Hyundai-Tucson-Da-Nang-Hyundai-Tucson-Da-Nang.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/11/23/655999/144824364262816399.jpg,nnvuong106,Đà Nẵng,09:06 | 08.09.15,8.241
Hyundai Sonata Đà Nẵng Hyundai Sonata Da Nang,1 Tỷ 012 Tr,https://oto.enbac.com/Da-Nang/Xe-hoi/p1409518/Hyundai-Sonata-Da-Nang-Hyundai-Sonata-Da-Nang.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/11/23/655999/1448278084021949367.jpg,nnvuong106,Đà Nẵng,09:06 | 08.09.15,1.713
Hyundai Accent 5 cữa Đà Nẵng Hyundai Accent 5 cua Da Nang,569 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p1409029/Hyundai-Accent-5-cua-Da-Nang-Hyundai-Accent-5-cua-Da-Nang.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/11/23/655999/14482783618573123611.png,nnvuong106,Đà Nẵng,09:06 | 08.09.15,2.497
I20 Active Đà Nẵng I20 Active Da Nang,598 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p1409010/I20-Active-Da-Nang-I20-Active-Da-Nang.html,//static2.enbaccdn.com/zoom/670_500/ebx/2016/05/07/655999/14626191722518433810.jpg,nnvuong106,Đà Nẵng,15:41 | 07.09.15,2.822
Kia Cerato Đà Nẵng Kia Serato Da Nang,840 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p1408053/Kia-Cerato-Da-Nang-Kia-Serato-Da-Nang.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/06/03/655999/14333050067312933283.jpg,nnvuong106,Đà Nẵng,15:40 | 07.09.15,3.309
Kia k3 hatchback,743 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p1409543/Kia-k3-hatchback.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/06/03/655999/1433303071396989668.jpg,nnvuong106,Đà Nẵng,15:40 | 07.09.15,2.442
Kia Soul đà nẵng,780 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p1409538/Kia-Soul-da-nang.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/06/03/655999/14333037502542993439.jpg,nnvuong106,Đà Nẵng,15:40 | 07.09.15,1.586
Kia Sorento Đà Nẵng Kia Sorento Da Nang,981 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p1409600/Kia-Sorento-Da-Nang-Kia-Sorento-Da-Nang.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/06/03/655999/14333051980853897527.jpg,nnvuong106,Đà Nẵng,15:40 | 07.09.15,1.887
"Hyundai Sonata 2015, Hyundai Sông Hàn, Hyundai Đà Nẵng, giảm giá và tặng gói...",999 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2245382/Hyundai-Sonata-2015-Hyundai-Song-Han-Hyundai-Da-Nang-giam-gia-va-tang-goi-phu-kien.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/03/12/471050/14261313440152653419.jpg,xiurisu,Đà Nẵng,14:54 | 26.08.15,329
Volkswagen Scirocco GTS 2016 Mẫu Coupe sport Volkswagen Đà Nẵng,1 Tỷ 439 Tr,https://oto.enbac.com/Da-Nang/Xe-hoi/p2486001/Volkswagen-Scirocco-GTS-2016-Mau-Coupe-sport-Volkswagen-Da-Nang.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/08/20/902170/14400633979981709277.jpg,quyetnissan,Đà Nẵng,08:32 | 26.08.15,180
"Hyundai Accent đà nẵng, Đại Lý Hyundai Đà Nẵng, Khuyến mãi lớn",559 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p1757251/Hyundai-Accent-da-nang-Dai-Ly-Hyundai-Da-Nang-Khuyen-mai-lon.html,//enbaccdn.com/261c49e5/zoom/670_500/up_new/2013/09/19/item/614813/20130919132924.jpg,banxehyundai,Đà Nẵng,22:20 | 25.08.15,968
Nissan Teana 2015,1 Tỷ 399 Tr,https://oto.enbac.com/Da-Nang/Xe-hoi/p2479042/Nissan-Teana-2015.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/08/14/957434/143953839557249865.jpg,salonnissandanang,Đà Nẵng,14:48 | 14.08.15,95
"Hyundai Grand i10 Sedan đà nẵng, Hotline 0914.872.727, Đại Lý Hyundai Sông Hàn",439 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p1790690/Hyundai-Grand-i10-Sedan-da-nang-Hotline-0914-872-727-Dai-Ly-Hyundai-Song-Han.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/06/04/614813/1433383605565320990.jpg,banxehyundai,Đà Nẵng,05:36 | 23.07.15,448
"Hyundai Starex Đà Nẵng, Hyundai Đà Nẵng 6/8/9 chỗ ngồi, Đại Lý Hyundai Miền...",848 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p1974275/Hyundai-Starex-Da-Nang-Hyundai-Da-Nang-6-8-9-cho-ngoi-Dai-Ly-Hyundai-Mien-Trung-Da-Nang.html,//enbaccdn.com/70b9c41a/zoom/670_500/up_new/2014/03/24/item/614813/20140324080824.jpg,banxehyundai,Đà Nẵng,06:29 | 10.06.15,440
"Accent hatchback, Giảm 10 Triệu Tiền Mặt, Hỗ Trợ Trả Góp, Đăng ký Xe,...",558 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2276186/Accent-hatchback-Giam-10-Trieu-Tien-Mat-Ho-Tro-Tra-Gop-Dang-ky-Xe-Tang-Phu-Kien-HoT.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/04/13/930880/14289159125282480630.jpg,phuocsiusao,Đà Nẵng,08:01 | 28.04.15,184
"Accent blue, Giảm Giá khuyến Mãi, Phụ Kiện hot, Hỗ Trợ Trả Góp Lãi...",540 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2272645/Accent-blue-Giam-Gia-khuyen-Mai-Phu-Kien-hot-Ho-Tro-Tra-Gop-Lai-Xuat-Cuc-Thap.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/04/09/930880/14285715839713566710.jpg,phuocsiusao,Đà Nẵng,08:01 | 28.04.15,223
"Elantra 2015, Giảm 30 Triệu , Tặng Phụ Kiện Hot, Hỗ Trợ Trả Góp...",754 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2272675/Elantra-2015-Giam-30-Trieu-Tang-Phu-Kien-Hot-Ho-Tro-Tra-Gop-Den-70-lai-Xuat-Uu-Dai.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/04/09/930880/14285727212216931719.jpg,phuocsiusao,Đà Nẵng,08:01 | 28.04.15,129
"I 10 Grand, Khuyến Mãi Giảm Giá, Phụ Kiện Hot, Hỗ Trợ Trả Góp...",410 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2272075/I-10-Grand-Khuyen-Mai-Giam-Gia-Phu-Kien-Hot-Ho-Tro-Tra-Gop-Den-70-Gia-Tri-Xe-Trong-5-Nam.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/04/09/930880/142855319115627604.jpg,phuocsiusao,Đà Nẵng,08:01 | 28.04.15,213
"SantaFe 2015, Giảm 50 Triệu , Tặng Phụ Kiện Hot, Hỗ Trợ Trả Góp...",1 Tỷ 250 Tr,https://oto.enbac.com/Da-Nang/Xe-hoi/p2272708/SantaFe-2015-Giam-50-Trieu-Tang-Phu-Kien-Hot-Ho-Tro-Tra-Gop-Den-70-Gia-Tri-Xe-Lai-Xuat-Cuc-Thap.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/04/09/930880/14285738290614754822.jpg,phuocsiusao,Đà Nẵng,13:36 | 27.04.15,112
Hyundai Grand i10 Xcent Sedan 2015. Nhập khẩu nguyên chiếc. Đặt hàng sớm nhận...,399 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2288742/Hyundai-Grand-i10-Xcent-Sedan-2015-Nhap-khau-nguyen-chiec-Dat-hang-som-nhan-ngay-uu-dai-lon.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/04/24/933877/142986535038645721000.jpg,quyethyundai,Đà Nẵng,15:50 | 24.04.15,511
Hyundai Sonata 2.0AT 2015 hoàn toàn mới trình làng tại Việt Nam,999 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2287503/Hyundai-Sonata-2-0AT-2015-hoan-toan-moi-trinh-lang-tai-Viet-Nam.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/04/23/933877/142977512867899481.jpg,quyethyundai,Đà Nẵng,15:39 | 24.04.15,65
Hyundai Accent Sedan 1.4MT/AT thế hệ mới. Phân phối chính hãng tại Hyundai Sông...,551 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2282358/Hyundai-Accent-Sedan-1-4MT-AT-the-he-moi-Phan-phoi-chinh-hang-tai-Hyundai-Song-Han.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/04/18/933877/14293418303503919298.jpg,quyethyundai,Đà Nẵng,15:39 | 24.04.15,139
"Hyundai Avante 2015 Hyundai Sông Hàn. Giao xe ngay, Đủ màu. Hỗ trợ tài...",512 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2284073/Hyundai-Avante-2015-Hyundai-Song-Han-Giao-xe-ngay-Du-mau-Ho-tro-tai-chinh-toi-70-gia-tri-xe.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/04/20/933877/142952256832545301.jpg,quyethyundai,Đà Nẵng,15:39 | 24.04.15,502
Hyundai Grand i10 2015 hoàn toàn mới tại Đà Nẵng. Giá chỉ từ 359...,359 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p2282328/Hyundai-Grand-i10-2015-hoan-toan-moi-tai-Da-Nang-Gia-chi-tu-359-trieu.html,//static2.enbaccdn.com/zoom/670_500/ebx/2015/04/18/933877/1429340732150437338.jpg,quyethyundai,Đà Nẵng,15:39 | 24.04.15,187
"Đại lý nissan tại đà nẵng, xe sunny 2015 đà nẵng,số sàn,số tự động",686.5 triệu,https://oto.enbac.com/Da-Nang/Xe-hoi/p1216310/Dai-ly-nissan-tai-da-nang-xe-sunny-2015-da-nang-so-san-so-tu-dong.html,//enbaccdn.com/a703ee18/zoom/670_500/up_new/2012/01/07/item/103/103163/20120107155723_dsc03447.jpg,lamhung109,Đà Nẵng,15:29 | 24.04.15,1.674
